date,time,news_count,social_count,x_count,youtube_count,risk_level,early_warning_decision,main_risk_title,opportunity_level,opportunity_score,opportunity_title,opportunity_type,opportunity_owner,opportunity_alarm_label,opportunity_mail_candidate,operator_status,data_health,team_action_count,note
2026-05-16,02:23,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,02:39,6,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,02:44,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,02:47,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,03:00,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,03:06,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,05:01,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,05:10,4,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,05:31,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,09:16,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.3,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,11:36,4,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.4,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,13:19,2,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.6,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,14:37,2,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.6,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,16:04,3,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.7,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,17:42,3,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.7,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,18:54,2,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.7,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,19:50,3,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.8,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,20:53,3,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.3,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,21:58,2,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.3,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,23:05,2,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.0,Kepez'de 19 Mayıs coşkusu başladı - Antalya Körfez,Genel PR / görünürlük fırsatı,Basın birimi,Günlük fırsat,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,00:13,6,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,01:12,6,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.3,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,02:19,7,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Taraftar dernekleri ile bir araya geldi: Kocagöz’den Antalyaspor’a tam destek - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,02:27,7,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Taraftar dernekleri ile bir araya geldi: Kocagöz’den Antalyaspor’a tam destek - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,02:50,7,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Taraftar dernekleri ile bir araya geldi: Kocagöz’den Antalyaspor’a tam destek - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,03:21,7,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Taraftar dernekleri ile bir araya geldi: Kocagöz’den Antalyaspor’a tam destek - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,03:48,7,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Taraftar dernekleri ile bir araya geldi: Kocagöz’den Antalyaspor’a tam destek - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-17,03:56,8,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Taraftar dernekleri ile bir araya geldi: Kocagöz’den Antalyaspor’a tam destek - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
